specfile_x,id,OBJECT_x,cgm_name_x,gal_ra_x,gal_dec_x,z,OII_flux,OII_flux_sig,OII_LQ,Hbeta_flux,Hbeta_flux_sig,Hbeta_LQ,OIII_flux,OIII_flux_sig,OIII_LQ,Halpha_flux,Halpha_flux_sig,Halpha_LQ,NII_flux,NII_flux_sig,NII_LQ,SIIa_flux,SIIa_flux_sig,SIIa_LQ,SIIb_flux,SIIb_flux_sig,SIIb_LQ,Comment,Distance,Ha_luminosity,SFR,SFR_flag,O3HB,N2,O3N2,Z_O3N2L,Z_O3N2H,abssys_name,RA,DEC,comp_name,Z,ion,Ej,vmin,vmax,ion_name,flag_N,logN,sig_logN,comment,reliability,z_sys,cgm_name_y,rho_impact,gal_ra_y,gal_dec_y,specfile_y,z_y,ZQ,gal_type,SLIT_ID,RA_2,DEC_2,OBJECT_y,MASKNAME,DATE-OBS,GEMPRGID,INSTRUME,DETECTOR,GRATING,zQSO,RA_QSO,DEC_QSO,rho,rho_comoving,qso_angsep,bayes.sfh.age,bayes.sfh.age_err,bayes.stellar.metallicity,bayes.stellar.metallicity_err,bayes.sfh.sfr,bayes.sfh.sfr_err,bayes.stellar.m_star,bayes.stellar.m_star_err,bayes.BASS_g,bayes.BASS_g_err,bayes.BASS_r,bayes.BASS_r_err,dered_g,dered_g_sig,dered_r,dered_r_sig,dered_z,dered_z_sig,bayes.MzLS_z,bayes.MzLS_z_err,best.chi_square,best.reduced_chi_square,best.agn.fracAGN_dale2014,best.attenuation.BASS_g,best.attenuation.BASS_r,best.attenuation.DES_g,best.attenuation.DES_r,best.attenuation.E_BVs.nebular.continuum_old,best.attenuation.E_BVs.nebular.continuum_young,best.attenuation.E_BVs.nebular.lines_old,best.attenuation.E_BVs.nebular.lines_young,best.attenuation.E_BVs.stellar.old,best.attenuation.E_BVs.stellar.young,best.attenuation.ebvs_old_factor,best.attenuation.powerlaw_slope,best.attenuation.uv_bump_amplitude,best.attenuation.uv_bump_wavelength,best.attenuation.uv_bump_width,best.dust.alpha,best.nebular.f_dust,best.nebular.f_esc,best.nebular.lines_width,best.nebular.logU,best.param.EW(486.1/1.0),best.param.EW(500.7/1.0),best.param.EW(656.3/1.0),best.param.restframe_FUV-NUV,best.param.restframe_NUV-r_prime,best.sfh.age,best.sfh.age_burst,best.sfh.age_main,best.sfh.f_burst,best.sfh.tau_burst,best.sfh.tau_main,best.stellar.age_m_star,best.stellar.imf,best.stellar.metallicity,best.stellar.old_young_separation_age,best.universe.age,best.universe.luminosity_distance,best.universe.redshift,best.attenuation.nebular.continuum_old,best.attenuation.nebular.continuum_young,best.attenuation.nebular.lines_old,best.attenuation.nebular.lines_young,best.attenuation.stellar.old,best.attenuation.stellar.young,best.dust.luminosity,best.param.restframe_Lnu(BASS_g),best.param.restframe_Lnu(BASS_r),best.param.restframe_Lnu(DES_g),best.param.restframe_Lnu(DES_r),best.param.restframe_Lnu(DES_z),best.param.restframe_Lnu(MzLS_z),best.sfh.integrated,best.sfh.sfr,best.sfh.sfr100Myrs,best.sfh.sfr10Myrs,best.stellar.lum,best.stellar.lum_ly,best.stellar.lum_ly_old,best.stellar.lum_ly_young,best.stellar.lum_old,best.stellar.lum_young,best.stellar.m_gas,best.stellar.m_gas_old,best.stellar.m_gas_young,best.stellar.m_star,best.stellar.m_star_old,best.stellar.m_star_young,best.stellar.n_ly,best.stellar.n_ly_old,best.stellar.n_ly_young,best.DES_g,best.DES_r,best.DES_z,best.BASS_g,best.BASS_r,best.MzLS_z,survey,mstars,SFR_photo,match_ang_separation,logmhalo,rvir,rho_rvir,sSFR,Z_R23,Z_R23_flag,Z_Flag
J022601.51+001532.5.fits,J022601.51+001532.5._03,J0226+0015,J0226+0015_271_194,36.50630188,0.259039998,0.35271529999999995,,,,2.13e-17,2.44e-18,1.0,2.2500000000000002e-17,1.7600000000000003e-18,1.0,3.12e-17,2.47e-18,1.0,1.1199999999999999e-17,2.57e-18,1.0,1.29e-17,7.99e-19,1.0,1.7600000000000003e-18,1.1400000000000001e-18,1.0,,1873.7288352710493,1.3106267540392704e+40,0.10353951356910235,Ha,1.0563380281690142,0.3589743589743589,0.46873948602088605,8.580003364473317,,b'J022614.4672+001529.772_z0.352303',36.56028,0.25827,b'HI_z0.35043',1.0,1.0,0.0,-575.051019422503,262.7094814399295,b'HI',1.0,14.55245759831459,0.03357923649503305,b'',b'none',0.3527153,b'J0226+0015_271_194',994.7305065186241,36.50630187988281,0.2590399980545044,b'J022601.51+001532.5.fits',0.3527153,4.0,b'SF',1808.0,36.5063,0.25904,b'J0226+0015',b'GS2014BLP004-03',b'2014-10-26',b'GS-2014B-LP-4',b'GMOS-S',b'GMOS + Hamamatsu',b'R400+_G5325',0.615,36.56028,0.25827,994.7305039775005,1345.5871721070755,194.33902226904144,2085.2031887988524,2430.147024273793,0.014078243831970075,0.018427738684610992,1.8946981216084884,1.1908076119379671,427040481.74804497,323688442.5209721,0.000660480367625659,9.057008318819869e-05,0.0016408091444067134,9.260595262045826e-05,24.30810303800034,26.509783318667797,23.357526058517205,26.462160385115606,22.685342543377804,25.22855329080743,0.0030782964791751695,0.00029860162443353,0.0001798373130518953,8.991865652594765e-05,0.0,1.9119087526469722,1.3623496703515956,1.8850159168791771,1.3587001101091376,0.3784,0.86,0.3784,0.86,0.3784,0.86,0.44,-0.38,1.3,217.5,35.6,1.0,0.0,0.0,300.0,-2.0,1.9416648594489267,0.24703877229913154,18.685052579155446,1.3590944141811114,3.0186314605840376,250.0,20.0,250.0,0.1,50.0,250.0,84.37961516694321,1.0,0.05,10.0,9861.814130233546,5.790253802913655e+25,0.3527153,4.372713608342161e+32,2.4082477069138864e+35,9.630876929047953e+32,5.136965051452093e+35,2.1371356093229183e+36,6.590514073828448e+36,9.483571318041705e+36,4.9993263335964797e+20,8.431399875106486e+20,5.072653184404279e+20,8.449750600271462e+20,1.714286020972167e+21,1.7359727197909428e+21,340497982.0964286,3.109892932586411,1.9949702605356094,3.243603962072746,1.0871149770109012e+37,1.0310232244364692e+36,1.671377155395897e+33,1.0293518472810732e+36,2.9478602248312375e+36,7.923289545277774e+36,85967349.17136282,83421628.18553245,2545720.9858303578,254530637.94306925,224640314.29016864,29890323.652900614,3.2634907455576463e+53,6.61389612790496e+50,3.2568768494297415e+53,0.0007283732865075354,0.0016138919891117507,0.0031242971369270785,0.0007002482712586847,0.0016084212843273556,0.003149224966327168,b'CGMsquared',8.405740065999938,1.8946981216084884,9.669705701448973e-09,10.86065039492968,96.31307576324994,10.32809406859564,-6.511041944391449,,none,O3N2
J022602.41+001536.6.fits,J022602.41+001536.6._01,J0226+0015,J0226+0015_272_181,36.51005936,0.26017001300000003,0.2978321,,,,,,,2.1899999999999996e-17,1.87e-18,1.0,2.0800000000000003e-17,8.409999999999999e-19,1.0,,,,,,2.0,,,2.0,,1539.742464984155,5.900250689376281e+39,0.04661198044607262,Ha,,,,,,b'J022614.4672+001529.772_z0.295961',36.56028,0.25827,b'HI_z0.29099',1.0,1.0,0.0,-1615.7024589421453,355.7210176729431,b'HI',1.0,14.068663390350354,0.03226592082543601,b'',b'none',0.2978321,b'J0226+0015_272_181',826.9813065475612,36.51005935668945,0.26017001271247864,b'J022602.41+001536.6.fits',0.2978321,4.0,b'SF+E',1640.0,36.51006,0.26017,b'J0226+0015',b'GS2014BLP004-01',b'2014-10-26',b'GS-2014B-LP-4',b'GMOS-S',b'GMOS + Hamamatsu',b'R400+_G5325',0.615,36.56028,0.25827,826.9813010154089,1073.2828785575605,180.92181019347206,7909.050788944988,2433.0796115786948,0.022034395277358353,0.019196194468622467,0.2280832252534873,0.8785135226157306,19355895155.314297,8096645930.144594,0.0001771820139725767,4.86996631700485e-05,0.0016805335809331966,9.271011276672198e-05,25.685817248564224,27.103967924845517,23.318150745610783,26.49369167097194,21.521345943938964,24.395363458084482,0.009052980721099706,0.0006497716989282007,0.013608040346222918,0.006804020173111459,0.0,3.0116524270076797,1.995024166785631,2.9734877439063845,1.9854143961713318,0.8712,1.98,0.8712,1.98,0.8712,1.98,0.44,-0.38,1.3,217.5,35.6,1.0,0.0,0.0,300.0,-2.0,0.07668447656446573,0.010601120027158873,0.40197093897156855,3.113508829623516,8.326297949960619,10000.0,20.0,10000.0,0.0,50.0,2000.0,6264.287359219239,1.0,0.05,10.0,10354.918714025333,4.753128528804369e+25,0.2978321,4.7373295826578065e+33,6.448068186157944e+34,1.0105028374789505e+34,1.3771796000194246e+35,4.868004652711284e+36,1.7063763462227558e+36,6.791421998755008e+36,2.9006433347069995e+20,1.3748308231965864e+21,3.08356134054444e+20,1.3887885848394347e+21,5.762006919238699e+21,5.849807498122595e+21,46076993577.33172,0.8091919620549785,0.8254144828998249,0.8106502020678477,1.1282736313409554e+37,2.93133146922817e+35,2.851071445376638e+34,2.6462243246905065e+35,9.270940806841547e+36,2.0117955065680084e+36,21708587777.437096,21707962016.5386,625760.8984936002,24368405801.151054,24360925058.7724,7480742.378651029,9.024207860934659e+52,6.400610583412183e+51,8.384146802593441e+52,0.00017872613964456567,0.0016365637362679745,0.009462570644726364,0.00016395179866002512,0.0016086478375141936,0.009577325048804139,b'CGMsquared',10.386827118252851,0.2280832252534873,8.892882890092657e-09,11.908799895415463,224.4172879632316,3.685016043340892,-10.158743892999365,,none,
J022606.98+001451.4.fits,J022606.98+001451.4._02,J0226+0015,J0226+0015_251_119,36.52907944,0.247620001,0.3846623,4.2e-17,5.28e-18,1.0,5.2100000000000005e-17,2.23e-18,1.0,,,,1.61e-16,1.31e-18,1.0,5.91e-17,9.82e-19,1.0,,,,,,,,2074.2695467690523,8.288333414585717e+40,0.6547783397522716,Ha,,0.3670807453416149,,,8.671914114764162,b'J022614.4672+001529.772_z0.384662',36.56028,0.25827,b'HI_z0.38466',1.0,1.0,0.0,-30.000000000032752,29.99999999999811,b'HI',3.0,12.933889222991215,0.2171472409516259,b'',b'none',0.3846623,b'J0226+0015_251_119',641.7137816820908,36.52907943725586,0.24762000143527985,b'J022606.98+001451.4.fits',0.3846623,4.0,b'SF+E',1687.0,36.52908,0.24762,b'J0226+0015',b'GS2014BLP004-02',b'2014-10-26',b'GS-2014B-LP-4',b'GMOS-S',b'GMOS + Hamamatsu',b'R400+_G5325',0.615,36.56028,0.25827,641.7137962622769,888.5569010742557,118.68423407930918,2689.423454549449,2660.068848706451,0.01384735403247801,0.017059100767618685,35.9125845028163,25.07334904626044,7507920397.2510395,4219388692.4349585,0.0006880506983464889,7.515676245065818e-05,0.0035460030718645784,0.00015683916110001043,24.240023313244393,26.679411140265866,22.515775312348545,25.903017203319394,21.197152875642615,24.133378366103926,0.012136844683225349,0.0008181335947479803,0.001796591739644611,0.0008982958698223055,0.0,3.822092453245453,2.7581851987960175,3.7799165696113652,2.7495774985989634,0.8712,1.98,0.8712,1.98,0.8712,1.98,0.44,-0.38,1.3,217.5,35.6,1.0,0.0,0.0,300.0,-2.0,1.3167310386217637,1.4091979509433756,15.547773087238344,2.568916026304958,5.612486393724719,2000.0,20.0,2000.0,0.1,50.0,2000.0,641.5679472800537,1.0,0.0004,10.0,9590.273962341065,6.413827194280846e+25,0.3846623,2.9063964309079983e+35,1.2353872540824717e+37,5.50109185777562e+35,2.2880136747715016e+37,5.445019802138331e+37,9.816527721249595e+37,1.8869023335128734e+38,1.428852070288871e+21,4.0810930434665396e+21,1.482708688827235e+21,4.1167512040735213e+21,8.562043537915343e+21,8.626047203688917e+21,10607404524.835163,50.21693864780716,17.25232179369979,54.39869745157423,1.9912772764738173e+38,4.27104280763405e+37,7.842970330799603e+35,4.192613104326054e+37,5.8695813171847e+37,1.4043191447553476e+38,3765046057.720658,3737954228.585872,27091829.134785496,6842358664.57767,6325463321.73355,516895342.8441197,1.2182692599068055e+55,2.92812684154371e+53,1.1889879914913684e+55,0.0007442462546962971,0.0035038103568229423,0.012454558957727343,0.0006989714175809216,0.00347045855748473,0.012521142650947004,b'CGMsquared',9.835205835409461,35.9125845028163,2.3187376644867403e-09,11.572586990877927,162.50247699491524,3.948947693284517,26.07737866740684,,none,N2
J022607.08+001612.7.fits,J022607.08+001612.7._01,J0226+0015,J0226+0015_291_119,36.52951813,0.270200014,0.2995563,,,,1.38e-17,1.51e-18,0.0,1.56e-17,1.7299999999999998e-18,1.0,2.32e-17,8.620000000000001e-19,1.0,3.97e-18,7.05e-19,1.0,6.7100000000000005e-18,7.029999999999999e-19,1.0,4.4e-18,7.559999999999999e-19,1.0,,1550.0251000215428,6.669240841618357e+39,0.052687002648785015,Ha,,0.1711206896551724,,,8.482982437467163,b'J022614.4672+001529.772_z0.295961',36.56028,0.25827,b'HI_z0.29099',1.0,1.0,0.0,-2013.7052022883265,-42.2958167782521,b'HI',1.0,14.068663390350354,0.03226592082543601,b'',b'none',0.2995563,b'J0226+0015_291_119',545.0971931634986,36.529518127441406,0.2702000141143799,b'J022607.08+001612.7.fits',0.2995563,4.0,b'SF',1365.0,36.52952,0.2702,b'J0226+0015',b'GS2014BLP004-01',b'2014-10-26',b'GS-2014B-LP-4',b'GMOS-S',b'GMOS + Hamamatsu',b'R400+_G5325',0.615,36.56028,0.25827,545.097171607199,708.3844634743166,118.77806113109699,2133.3132494434494,2752.8801770778236,0.0116015893355947,0.013273977817125766,0.6553328504162376,0.2783788361505588,136636492.7085265,89859950.88089733,0.0018971063762688286,0.00016907488620849487,0.0029747844030827623,0.00023862407378733195,23.182148934634096,25.874980091617864,22.718049021236393,25.46145338713703,22.575343824724293,25.19078440603397,0.0030833339764351456,0.0003331647715052985,0.008165530565654113,0.004082765282827056,0.0,0.2517164767821129,0.15917916738204563,0.24888217686320716,0.15879925919177557,0.0528,0.12,0.0528,0.12,0.0528,0.12,0.44,-0.38,1.3,217.5,35.6,1.0,0.0,0.0,300.0,-2.0,2.7217575360532273,9.44015359382054,15.028892740230422,0.23678848024692917,1.0310941723327696,500.0,20.0,500.0,0.0,50.0,250.0,219.94111569495584,1.0,0.02,10.0,10338.892884154764,4.7850318034495255e+25,0.2995563,6.070620619340765e+31,2.482174242980248e+34,1.5898540829114592e+32,5.967035289923144e+34,2.3154349450306285e+35,5.217240551426729e+35,8.379793365892542e+35,6.467209155657942e+20,6.951692988786276e+20,6.511408213956849e+20,6.966861850473814e+20,7.656001276687132e+20,7.707780651521258e+20,208224774.23108372,0.38064143338286566,0.41764091926876457,0.3840597472124649,1.856181610986482e+36,1.843835275331322e+35,6.715109370464221e+32,1.8371201659608577e+35,9.078389234123478e+35,9.483426875741344e+35,62897556.924342,62668901.64352402,228655.28081797317,145327216.15736938,141715275.1154351,3611941.041934277,5.588254997649241e+52,2.4330930109662846e+50,5.563924067539578e+52,0.0019791569045209743,0.0030063408632013226,0.0033610034469568483,0.0019281172244827716,0.0030120757398776014,0.0031997714138659833,b'CGMsquared',8.1623469544227,0.6553328504162376,3.6085128207485705e-09,10.735679872456863,91.08350086207953,5.984587636666444,-7.507014104006463,,none,N2
J022608.02+001427.2.fits,J022608.02+001427.2._03,J0226+0015,J0226+0015_237_115,36.53340149,0.240879998,0.5065837000000001,4.1e-17,3.29e-18,1.0,2.52e-17,1.53e-18,1.0,2.88e-17,1.41e-18,1.0,,,,,,,,,,,,,,2877.63547002528,7.140836416878677e+40,0.5641260769334154,Hb,1.1428571428571428,,,,,b'J022614.4672+001529.772_z0.506584',36.56028,0.25827,b'HI_z0.50658',1.0,1.0,0.0,-29.99999999993754,30.000000000057614,b'HI',3.0,13.585086859266054,0.21714724095162583,b'',b'none',0.5065837,b'J0226+0015_237_115',729.7288165092767,36.53340148925781,0.24087999761104584,b'J022608.02+001427.2.fits',0.5065837,4.0,b'SF+E',1604.0,36.5334,0.24088,b'J0226+0015',b'GS2014BLP004-03',b'2014-10-26',b'GS-2014B-LP-4',b'GMOS-S',b'GMOS + Hamamatsu',b'R400+_G5325',0.615,36.56028,0.25827,729.7291169033338,1099.3979929419572,115.24800799621848,1276.3176179329062,1546.5798289063314,0.014532354942597393,0.01838097428951075,2.7698716387215696,1.6177465089850318,589456277.2623914,326657069.0125041,0.0015772546600437399,0.00015158121496819068,0.002821425159611529,0.0001431108848697844,23.394086809845934,25.97703916357736,22.775651707242467,26.005221722727285,22.429262388111923,25.023753837516495,0.0039044641339792616,0.0003617085009280964,0.0007690062148762203,0.0003845031074381101,0.0,0.22841297096602475,0.14988214000248756,0.22520451312969506,0.1493889410500695,0.0528,0.12,0.0528,0.12,0.0528,0.12,0.44,-0.38,1.3,217.5,35.6,1.0,0.0,0.0,300.0,-2.0,3.717067882472274,3.6334741806042965,19.670095960225915,0.08728169537276673,1.0957789513769098,2000.0,20.0,2000.0,0.0,50.0,6000.0,663.5329193927382,1.0,0.0004,10.0,8648.315853549871,8.917414292776865e+25,0.5065837,1.7425953239522755e+33,1.3157811306840081e+35,4.7516155516151906e+33,3.223542470798129e+35,1.0600505878790038e+36,1.388585067484027e+36,2.9090622263868125e+36,2.123170427924682e+21,2.436415907701218e+21,2.1280273263318105e+21,2.438693551876151e+21,2.1809814731152687e+21,2.1820838461357094e+21,1184288079.7097692,1.0565535722696915,1.0388646898342397,1.054965459021004,6.328473223231821e+36,8.664737843905584e+35,1.5850110196473764e+34,8.506236741940848e+35,3.5491399772811606e+36,2.779333245950659e+36,443529525.6649552,443025658.822994,503866.8419612203,740758557.8362122,730712766.2965659,10045791.539646238,2.4615307268510504e+53,5.695183360019146e+51,2.404578893250859e+53,0.001609356304883774,0.002986102356220166,0.0036703855605004702,0.001598016299182421,0.0029944282792723166,0.0036884325614484977,b'CGMsquared',8.869676677498799,2.7698716387215696,2.4260000340564933e-08,11.11476316168969,105.0999829689012,6.943186819784752,-6.0998050387772285,,none,
J022609.11+001513.1.fits,J022609.11+001513.1._01,J0226+0015,J0226+0015_258_82,36.537971500000005,0.25365001,0.4965645,,,0.0,2.7e-17,3.43e-18,1.0,3.93e-17,2.18e-18,1.0,,,,,,,,,,,,,,2809.4767317004867,7.292755120494973e+40,0.5761276545191029,Hb,1.4555555555555555,,,,,b'J022614.4672+001529.772_z0.496605',36.56028,0.25827,b'HI_z0.49661',1.0,1.0,0.0,-108.38268066609263,124.61087040518873,b'HI',1.0,14.252754641755997,0.06862283633469622,b'',b'none',0.4965645,b'J0226+0015_258_82',513.835746324681,36.53797149658203,0.2536500096321106,b'J022609.11+001513.1.fits',0.4965645,4.0,b'SF',1460.0,36.53797,0.25365,b'J0226+0015',b'GS2014BLP004-01',b'2014-10-26',b'GS-2014B-LP-4',b'GMOS-S',b'GMOS + Hamamatsu',b'R400+_G5325',0.615,36.56028,0.25827,513.8357486509493,768.9883402619336,82.01395038604598,1336.5335311657411,1677.1642113460368,0.015582184496733969,0.018843122164203283,200.27336351958516,102.17438349489065,39726938824.818115,21829792234.352406,0.09935819926587007,0.007096028859799531,0.18541639341756935,0.00960147797536099,18.89386920215142,21.792260239352768,18.23060235735625,21.43760626518375,17.83442817468348,20.76929406324375,0.26794704296357036,0.018150883841590706,0.00805662433683059,0.004028312168415295,0.0,0.24480030873503633,0.15259407184689247,0.241824229958412,0.15218741381647155,0.0528,0.12,0.0528,0.12,0.0528,0.12,0.44,-0.38,1.3,217.5,35.6,1.0,0.0,0.0,300.0,-2.0,2.3936985540103715,8.337949040015399,12.231897120537367,0.24603178072774223,1.2813750921605547,2000.0,20.0,2000.0,0.0,50.0,4000.0,688.0086142106684,1.0,0.02,10.0,8720.480075670783,8.704689643317428e+25,0.4965645,1.3920006667419179e+34,4.945600997023674e+36,3.64555468411966e+34,1.1889002459266195e+37,4.452366893308611e+37,1.0352502306479182e+38,1.6493367100767643e+38,1.4218649486175392e+23,1.6551507004265145e+23,1.4363588842372074e+23,1.658860082260786e+23,1.9389122644182142e+23,1.951116542471027e+23,90513198202.32608,76.08915759871748,75.12292959001769,76.00326801609629,3.8474845497201495e+38,3.6770403943710853e+37,1.7191453287056445e+35,3.659848941084029e+37,1.9647982561144756e+38,1.882686293605674e+38,32220952362.359196,32175918738.889595,45033623.46960124,58292245612.32803,57577246783.27553,714998829.0525092,1.114161577064386e+55,5.579111767781601e+52,1.1085824652966044e+55,0.10222555300931625,0.19277139668366894,0.2579908306534055,0.1012249370582953,0.19255583310234925,0.2587867269170734,b'CGMsquared',10.765610786118163,200.27336351958516,5.085843974460644e-10,12.403701372433757,284.54210576545734,1.805833779652373,189.507752733467,,none,
J022610.26+001603.7.fits,J022610.26+001603.7._01,J0226+0015,J0226+0015_298_72,36.54273987,0.267699987,0.33450599999999997,,,,1.59e-17,1.08e-18,1.0,3.8299999999999995e-17,1.38e-18,1.0,5.25e-17,1.3299999999999999e-18,1.0,,,,7.230000000000001e-18,1.3299999999999999e-18,1.0,5.74e-18,3.4799999999999995e-19,1.0,,1761.4112280494196,1.9489099758706376e+40,0.15396388809378037,Ha,2.4088050314465406,,,,,b'J022614.4672+001529.772_z0.333685',36.56028,0.25827,b'HI_z0.33368',1.0,1.0,0.0,-286.4321122942844,-82.562755106708,b'HI',1.0,13.860742508829693,0.06719599466047968,b'',b'none',0.334506,b'J0226+0015_298_72',354.47261472622057,36.54273986816406,0.2676999866962433,b'J022610.26+001603.7.fits',0.334506,4.0,b'SF',1272.0,36.54274,0.2677,b'J0226+0015',b'GS2014BLP004-01',b'2014-10-26',b'GS-2014B-LP-4',b'GMOS-S',b'GMOS + Hamamatsu',b'R400+_G5325',0.615,36.56028,0.25827,354.4724283409572,473.04558245557746,71.69099462994473,1989.4074693402067,2931.4478106300394,0.019758912719168156,0.01971976644203394,2.2984268660764795,0.5727017392145034,330937931.8119142,136947854.01913166,0.005333042537275621,0.0003728425240302664,0.007231968188839961,0.000501740795735496,22.068607506704243,25.0043074210725,21.751613166444884,24.61368778270764,21.54469019012733,24.985836970997937,0.008815886758308016,0.0003725365128344008,0.22210322414444056,0.11105161207222028,0.0,0.2686561069481014,0.18203539476852904,0.2653955721579348,0.1815706253991675,0.0528,0.12,0.0528,0.12,0.0528,0.12,0.44,-0.38,1.3,217.5,35.6,1.0,0.0,0.0,300.0,-2.0,7.575665498867043,7.835374285600094,46.691170083229316,0.007545272352996653,0.5487008959640544,250.0,20.0,250.0,0.0,50.0,250.0,93.15841146510846,1.0,0.0004,10.0,10021.592399132585,5.441274747177245e+25,0.334506,3.011270854689571e+33,2.4070982648976305e+35,8.21097200629261e+33,5.8971688431557645e+35,1.4698366086462857e+36,2.5414432238964766e+36,4.8529287862090836e+36,1.9860016804119073e+21,2.1307053539893867e+21,1.9828787528612394e+21,2.1322119019930206e+21,1.53658231803108e+21,1.5379465743681336e+21,345903929.6301369,1.931658135263121,1.8674885108396173,1.9310660506520174,9.13300851040889e+36,1.5822572207508204e+36,2.6193920717616913e+34,1.5560633000332032e+36,4.046924709830682e+36,5.086083800578207e+36,88549396.78330453,87626558.17876258,922838.6045419333,257354539.78776464,238966710.94485402,18387828.84291059,4.497366660373256e+53,9.841492989458038e+51,4.3989517304786764e+53,0.005600332230312852,0.007284049995320875,0.008605015592507195,0.005517087477544637,0.00729520174396981,0.008659592249023372,b'CGMsquared',8.410531833699013,2.2984268660764795,2.2112784644269553e-08,10.858702399721508,97.48140768436164,3.6363099707585214,-6.112104967622534,,none,
J022610.44+001514.0.fits,J022610.44+001514.0._03,J0226+0015,J0226+0015_255_62,36.54347992,0.253899992,0.5070571,5.97e-17,3.5499999999999996e-18,1.0,2.7699999999999996e-17,2.07e-18,1.0,7.149999999999999e-17,1.7000000000000002e-18,1.0,,,,,,,,,,,,,,2880.8649274610016,7.86688043099436e+40,0.6214835540485544,Hb,2.581227436823105,,,,,b'J022614.4672+001529.772_z0.507057',36.56028,0.25827,b'HI_z0.50706',1.0,1.0,0.0,-30.00000000003383,30.000000000011035,b'HI',3.0,13.653327929597717,0.2171472409516259,b'',b'none',0.5070571,b'J0226+0015_255_62',395.8840427950691,36.543479919433594,0.2538999915122986,b'J022610.44+001514.0.fits',0.5070571,4.0,b'SF',1404.0,36.54348,0.2539,b'J0226+0015',b'GS2014BLP004-03',b'2014-10-26',b'GS-2014B-LP-4',b'GMOS-S',b'GMOS + Hamamatsu',b'R400+_G5325',0.615,36.56028,0.25827,395.88404738922077,596.6198643946617,62.49231381547463,2799.7476371102734,2905.4609161266853,0.013426904694294488,0.01768259993063742,103.04392436902128,71.62167982895524,17583914265.975933,10510931222.412586,0.001385521696582649,0.00015962253101485757,0.006216755814339059,0.0003606692543528661,23.500998492404488,25.886268175061176,21.906162036767146,24.994292372776986,20.68508514754661,23.357973717999407,0.019541749494525865,0.0016941267848029314,0.2209102320818957,0.11045511604094785,0.0,3.7427075572765127,2.7390054733310243,3.6960598422211763,2.731662873723934,0.7040000000000001,1.6,0.7040000000000001,1.6,0.7040000000000001,1.6,0.44,-0.38,1.3,217.5,35.6,1.0,0.0,0.0,300.0,-2.0,1.388674868747654,0.19611002742312178,18.591404916990378,2.3277185881735347,4.630578460641882,8000.0,20.0,8000.0,0.1,50.0,2000.0,3867.1405780700925,1.0,0.05,10.0,8644.927983639911,8.927494841964629e+25,0.5070571,4.496127693528032e+34,2.0209028261253766e+37,9.601497249941121e+34,4.317620698659214e+37,1.1559947962998012e+38,5.5437293282585876e+38,7.334986239531193e+38,5.494622408001443e+21,1.4961364865009662e+22,5.671603953788506e+21,1.5049610706532004e+22,5.758814658541786e+22,5.8640595016639725e+22,60167219528.90838,249.31688947141222,62.39264969897953,273.0404893683294,7.993201827797557e+38,8.393745218462438e+37,1.6306618081739927e+35,8.377438600380698e+37,1.4468602211070932e+38,6.546341606690465e+38,25585632436.503498,25367249001.763935,218383434.73956412,34581587513.88567,32069565633.461143,2512021880.42453,2.652339833585015e+55,6.184747611998015e+52,2.646155085973017e+55,0.0015657461745835419,0.005770162906183121,0.02032562913472336,0.0015019500910872757,0.005715831278566113,0.020621366925482672,b'CGMsquared',10.53884492626281,103.04392436902128,8.002065990134222e-10,12.101397824247021,224.0497293171977,1.76694720409413,92.50507944275847,8.73394097626324,upper w/ mass,R23
